Response_ID,Age,Gender,Area_Type,Travel_Time,Lighting_Importance,Police_Importance,Hospital_Importance,Crowd_Importance,Crime_Importance,Accident_Importance,Road_Importance
459,19,1,0,Morning,0.9999999999999999,0.0,0.0,0.5,1.0,0.6666666666666666,0.6666666666666666
460,20,0,2,Evening,0.33333333333333337,0.0,0.0,1.0,1.0,0.9999999999999999,0.0
461,41,0,2,Morning,0.9999999999999999,0.33333333333333337,0.33333333333333337,1.0,1.0,0.9999999999999999,0.6666666666666666
462,56,0,2,Evening,0.33333333333333337,0.0,0.9999999999999999,0.5,1.0,0.9999999999999999,0.9999999999999999
463,19,1,2,Evening,0.33333333333333337,0.0,0.0,1.0,1.0,0.33333333333333337,0.6666666666666666
464,29,1,2,Afternoon,0.9999999999999999,0.33333333333333337,0.0,0.75,0.5,0.33333333333333337,0.0
465,44,1,2,Night,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.25,0.5,0.9999999999999999,0.9999999999999999
466,55,1,2,Afternoon,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.25,0.0,0.33333333333333337,0.33333333333333337
467,21,1,2,Evening,0.33333333333333337,0.6666666666666666,0.6666666666666666,1.0,0.5,0.33333333333333337,0.33333333333333337
468,33,0,0,Evening,0.9999999999999999,0.6666666666666666,0.9999999999999999,1.0,1.0,0.9999999999999999,0.0
469,36,0,2,Afternoon,0.33333333333333337,0.6666666666666666,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666
470,23,1,2,Morning,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.9999999999999999,0.0
471,44,1,2,Night,0.9999999999999999,0.0,0.9999999999999999,0.5,1.0,0.6666666666666666,0.6666666666666666
472,48,1,2,Morning,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.33333333333333337,0.9999999999999999
473,30,0,2,Afternoon,0.33333333333333337,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.33333333333333337
474,19,1,0,Evening,0.33333333333333337,0.0,0.9999999999999999,0.75,1.0,0.33333333333333337,0.0
475,48,1,0,Evening,0.0,0.9999999999999999,0.6666666666666666,0.5,1.0,0.33333333333333337,0.33333333333333337
476,50,1,2,Morning,0.33333333333333337,0.0,0.9999999999999999,0.5,1.0,0.6666666666666666,0.6666666666666666
477,32,0,0,Evening,0.9999999999999999,0.0,0.33333333333333337,1.0,0.0,0.6666666666666666,0.9999999999999999
478,37,0,2,Afternoon,0.9999999999999999,0.33333333333333337,0.6666666666666666,0.5,0.5,0.6666666666666666,0.0
479,25,1,2,Evening,0.6666666666666666,0.9999999999999999,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666
480,26,0,0,Night,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.75,1.0,0.33333333333333337,0.33333333333333337
481,44,0,2,Afternoon,0.6666666666666666,0.9999999999999999,0.33333333333333337,1.0,1.0,0.6666666666666666,0.9999999999999999
482,34,0,0,Evening,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.33333333333333337
483,36,0,0,Morning,0.9999999999999999,0.0,0.33333333333333337,0.75,1.0,0.6666666666666666,0.6666666666666666
484,43,0,2,Afternoon,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.5,1.0,0.33333333333333337,0.33333333333333337
485,38,0,2,Evening,0.0,0.0,0.9999999999999999,1.0,1.0,0.6666666666666666,0.0
486,55,1,2,Afternoon,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.75,1.0,0.33333333333333337,0.33333333333333337
487,35,0,0,Night,0.9999999999999999,0.0,0.33333333333333337,0.75,1.0,0.0,0.0
488,23,0,2,Night,0.9999999999999999,0.6666666666666666,0.9999999999999999,1.0,1.0,0.6666666666666666,0.9999999999999999
489,30,1,0,Evening,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.5,0.5,0.0,0.33333333333333337
490,34,0,2,Afternoon,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.33333333333333337
491,55,0,1,Afternoon,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.6666666666666666
492,34,1,0,Evening,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.5,1.0,0.0,0.33333333333333337
493,19,0,2,Evening,0.6666666666666666,0.33333333333333337,0.0,1.0,1.0,0.9999999999999999,0.9999999999999999
494,41,1,2,Morning,0.6666666666666666,0.0,0.6666666666666666,1.0,0.5,0.9999999999999999,0.6666666666666666
495,55,0,2,Evening,0.6666666666666666,0.9999999999999999,0.33333333333333337,0.25,1.0,0.0,0.9999999999999999
496,38,0,1,Evening,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.9999999999999999
497,45,1,2,Night,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.25,0.5,0.9999999999999999,0.9999999999999999
498,49,1,2,Evening,0.0,0.33333333333333337,0.6666666666666666,0.25,1.0,0.9999999999999999,0.33333333333333337
499,46,0,2,Evening,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.5,1.0,0.9999999999999999,0.9999999999999999
500,29,1,2,Evening,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.5,0.5,0.6666666666666666,0.6666666666666666
501,50,0,0,Night,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.75,1.0,0.6666666666666666,0.33333333333333337
502,22,1,0,Afternoon,0.33333333333333337,0.33333333333333337,0.0,0.5,0.5,0.0,0.9999999999999999
503,47,0,2,Night,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.75,1.0,0.0,0.6666666666666666
504,25,1,0,Morning,0.6666666666666666,0.6666666666666666,0.0,0.75,1.0,0.9999999999999999,0.6666666666666666
505,27,1,2,Afternoon,0.6666666666666666,0.6666666666666666,0.0,0.25,1.0,0.9999999999999999,0.9999999999999999
506,55,0,1,Morning,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.75,1.0,0.6666666666666666,0.9999999999999999
507,24,0,1,Morning,0.9999999999999999,0.0,0.33333333333333337,0.5,0.0,0.33333333333333337,0.6666666666666666
508,22,1,2,Morning,0.33333333333333337,0.33333333333333337,0.9999999999999999,1.0,1.0,0.6666666666666666,0.33333333333333337
509,37,0,2,Morning,0.6666666666666666,0.9999999999999999,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666
510,29,1,2,Morning,0.0,0.33333333333333337,0.0,1.0,0.5,0.33333333333333337,0.9999999999999999
511,40,1,2,Night,0.33333333333333337,0.0,0.33333333333333337,0.25,0.5,0.33333333333333337,0.9999999999999999
512,59,1,0,Night,0.6666666666666666,0.0,0.9999999999999999,0.5,1.0,0.0,0.9999999999999999
513,20,0,0,Afternoon,0.9999999999999999,0.6666666666666666,0.6666666666666666,1.0,0.5,0.9999999999999999,0.0
514,33,1,2,Morning,0.33333333333333337,0.6666666666666666,0.0,0.75,0.5,0.9999999999999999,0.0
515,59,0,1,Evening,0.33333333333333337,0.0,0.6666666666666666,0.25,1.0,0.33333333333333337,0.9999999999999999
516,48,0,2,Afternoon,0.6666666666666666,0.0,0.9999999999999999,0.75,0.0,0.33333333333333337,0.9999999999999999
517,24,0,2,Morning,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.75,0.5,0.33333333333333337,0.9999999999999999
518,42,0,2,Night,0.9999999999999999,0.0,0.6666666666666666,0.75,0.5,0.9999999999999999,0.9999999999999999
519,31,1,1,Evening,0.6666666666666666,0.6666666666666666,0.0,0.75,0.0,0.9999999999999999,0.6666666666666666
520,48,1,2,Evening,0.0,0.0,0.6666666666666666,0.25,0.5,0.33333333333333337,0.33333333333333337
521,54,0,2,Afternoon,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999
522,42,0,2,Night,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.75,1.0,0.6666666666666666,0.33333333333333337
523,31,1,2,Night,0.33333333333333337,0.33333333333333337,0.0,0.75,0.5,0.9999999999999999,0.33333333333333337
524,44,0,2,Night,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.5,1.0,0.6666666666666666,0.9999999999999999
525,33,1,1,Night,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.25,0.5,0.0,0.6666666666666666
526,20,0,0,Afternoon,0.33333333333333337,0.0,0.6666666666666666,0.25,0.5,0.33333333333333337,0.0
527,32,1,1,Evening,0.0,0.0,0.9999999999999999,0.75,0.0,0.33333333333333337,0.6666666666666666
528,33,1,2,Evening,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.5,0.5,0.9999999999999999,0.6666666666666666
529,29,0,2,Evening,0.6666666666666666,0.0,0.0,0.5,1.0,0.33333333333333337,0.0
530,21,1,2,Afternoon,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9999999999999999,0.33333333333333337
531,58,0,2,Evening,0.6666666666666666,0.6666666666666666,0.9999999999999999,1.0,1.0,0.0,0.9999999999999999
532,26,0,0,Afternoon,0.33333333333333337,0.0,0.6666666666666666,0.75,0.5,0.33333333333333337,0.33333333333333337
533,49,0,2,Morning,0.9999999999999999,0.33333333333333337,0.33333333333333337,1.0,1.0,0.6666666666666666,0.9999999999999999
534,58,1,1,Morning,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.5,0.0,0.6666666666666666,0.6666666666666666
535,58,0,2,Evening,0.0,0.33333333333333337,0.9999999999999999,0.5,1.0,0.6666666666666666,0.9999999999999999
536,45,0,2,Afternoon,0.33333333333333337,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.9999999999999999
537,51,1,0,Night,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.75,1.0,0.6666666666666666,0.9999999999999999
538,59,1,2,Morning,0.0,0.0,0.9999999999999999,1.0,1.0,0.9999999999999999,0.9999999999999999
539,52,0,1,Afternoon,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,0.9999999999999999
540,48,1,2,Afternoon,0.9999999999999999,0.0,0.33333333333333337,0.25,1.0,0.0,0.33333333333333337
541,40,1,2,Night,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.5,1.0,0.6666666666666666,0.0
542,29,1,2,Afternoon,0.0,0.0,0.6666666666666666,1.0,0.0,0.9999999999999999,0.33333333333333337
543,18,1,2,Night,0.9999999999999999,0.0,0.33333333333333337,0.5,1.0,0.9999999999999999,0.6666666666666666
544,39,0,1,Afternoon,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.0,1.0,0.33333333333333337,0.6666666666666666
545,54,1,2,Afternoon,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.25,1.0,0.9999999999999999,0.9999999999999999
546,22,1,2,Evening,0.0,0.9999999999999999,0.9999999999999999,0.5,0.5,0.9999999999999999,0.6666666666666666
547,19,0,2,Morning,0.9999999999999999,0.0,0.0,1.0,0.5,0.9999999999999999,0.33333333333333337
548,41,0,0,Night,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.25,1.0,0.0,0.33333333333333337
549,40,1,0,Morning,0.33333333333333337,0.33333333333333337,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666
550,30,0,2,Morning,0.0,0.33333333333333337,0.0,0.25,1.0,0.9999999999999999,0.6666666666666666
551,34,1,2,Afternoon,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,1.0,0.33333333333333337,0.6666666666666666
552,54,0,2,Afternoon,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.5,1.0,0.9999999999999999,0.9999999999999999
553,31,1,2,Morning,0.6666666666666666,0.0,0.33333333333333337,1.0,0.0,0.33333333333333337,0.0
554,50,0,0,Morning,0.0,0.9999999999999999,0.9999999999999999,1.0,1.0,0.33333333333333337,0.9999999999999999
555,40,1,0,Afternoon,0.6666666666666666,0.0,0.0,1.0,0.0,0.6666666666666666,0.0
556,40,0,1,Night,0.9999999999999999,0.0,0.33333333333333337,0.0,1.0,0.33333333333333337,0.33333333333333337
557,58,1,0,Afternoon,0.33333333333333337,0.9999999999999999,0.33333333333333337,1.0,0.0,0.0,0.6666666666666666
558,23,1,2,Evening,0.6666666666666666,0.33333333333333337,0.9999999999999999,1.0,0.5,0.33333333333333337,0.0
559,45,1,2,Morning,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.75,1.0,0.9999999999999999,0.9999999999999999
560,58,1,1,Evening,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.75,1.0,0.6666666666666666,0.9999999999999999
561,53,0,1,Afternoon,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.5,1.0,0.33333333333333337,0.9999999999999999
562,52,1,1,Night,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.25,0.5,0.33333333333333337,0.9999999999999999
563,59,0,1,Afternoon,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.25,0.0,0.0,0.6666666666666666
564,45,1,2,Evening,0.6666666666666666,0.0,0.9999999999999999,0.5,0.0,0.33333333333333337,0.6666666666666666
565,49,1,0,Morning,0.9999999999999999,0.0,0.9999999999999999,0.75,0.0,0.33333333333333337,0.33333333333333337
566,18,0,1,Evening,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.75,0.0,0.33333333333333337,0.9999999999999999
567,32,1,2,Evening,0.0,0.33333333333333337,0.0,1.0,1.0,0.9999999999999999,0.33333333333333337
568,37,0,2,Morning,0.6666666666666666,0.9999999999999999,0.0,1.0,0.5,0.33333333333333337,0.6666666666666666
569,44,0,2,Evening,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.25,1.0,0.0,0.33333333333333337
570,57,1,0,Night,0.9999999999999999,0.0,0.9999999999999999,0.25,1.0,0.0,0.9999999999999999
571,30,0,2,Evening,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.25,1.0,0.6666666666666666,0.0
572,56,1,0,Morning,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.75,1.0,0.0,0.9999999999999999
573,23,0,2,Afternoon,0.0,0.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.6666666666666666
574,51,1,2,Night,0.33333333333333337,0.9999999999999999,0.33333333333333337,0.5,1.0,0.6666666666666666,0.9999999999999999
575,30,1,2,Night,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.5,1.0,0.9999999999999999,0.9999999999999999
576,40,0,0,Evening,0.33333333333333337,0.33333333333333337,0.9999999999999999,0.25,1.0,0.33333333333333337,0.33333333333333337
577,19,0,2,Afternoon,0.6666666666666666,0.6666666666666666,0.33333333333333337,1.0,1.0,0.6666666666666666,0.6666666666666666
578,44,0,0,Night,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.25,1.0,0.33333333333333337,0.9999999999999999
579,22,0,2,Evening,0.9999999999999999,0.9999999999999999,0.0,0.75,1.0,0.0,0.6666666666666666
580,43,0,2,Evening,0.0,0.33333333333333337,0.9999999999999999,1.0,1.0,0.33333333333333337,0.9999999999999999
581,28,0,2,Evening,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.75,0.5,0.9999999999999999,0.33333333333333337
582,46,0,0,Night,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.25,1.0,0.33333333333333337,0.9999999999999999
583,33,1,2,Evening,0.0,0.33333333333333337,0.6666666666666666,0.5,0.0,0.33333333333333337,0.6666666666666666
584,24,0,1,Afternoon,0.33333333333333337,0.9999999999999999,0.0,0.0,1.0,0.6666666666666666,0.9999999999999999
585,48,1,0,Morning,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.75,0.0,0.33333333333333337,0.6666666666666666
586,59,0,2,Evening,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.25,1.0,0.9999999999999999,0.9999999999999999
587,40,1,0,Evening,0.33333333333333337,0.9999999999999999,0.0,0.75,0.5,0.9999999999999999,0.0
588,46,1,2,Evening,0.0,0.33333333333333337,0.33333333333333337,0.25,1.0,0.0,0.9999999999999999
589,26,1,0,Afternoon,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5,1.0,0.0,0.0
590,44,0,2,Evening,0.33333333333333337,0.0,0.33333333333333337,0.5,0.5,0.0,0.33333333333333337
591,54,0,2,Morning,0.9999999999999999,0.0,0.9999999999999999,1.0,0.5,0.9999999999999999,0.9999999999999999
592,19,0,0,Evening,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.25,1.0,0.6666666666666666,0.0
593,21,0,2,Night,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.5,1.0,0.0,0.6666666666666666
594,26,1,2,Evening,0.6666666666666666,0.33333333333333337,0.33333333333333337,1.0,0.5,0.0,0.9999999999999999
595,38,1,2,Afternoon,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6666666666666666,0.33333333333333337
596,54,1,2,Night,0.9999999999999999,0.33333333333333337,0.33333333333333337,1.0,1.0,0.9999999999999999,0.33333333333333337
597,35,0,1,Morning,0.6666666666666666,0.0,0.33333333333333337,0.75,1.0,0.9999999999999999,0.33333333333333337
598,56,0,0,Afternoon,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.75,1.0,0.33333333333333337,0.9999999999999999
599,30,0,0,Evening,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.5,1.0,0.9999999999999999,0.0
600,57,1,0,Morning,0.0,0.0,0.9999999999999999,0.75,0.0,0.33333333333333337,0.9999999999999999
601,43,1,2,Morning,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.75,1.0,0.0,0.9999999999999999
602,30,0,2,Night,0.6666666666666666,0.33333333333333337,0.0,1.0,1.0,0.0,0.33333333333333337
603,25,1,2,Evening,0.33333333333333337,0.33333333333333337,0.6666666666666666,1.0,0.0,0.0,0.9999999999999999
604,48,0,0,Evening,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.75,1.0,0.33333333333333337,0.9999999999999999
605,28,0,2,Night,0.9999999999999999,0.33333333333333337,0.0,0.5,0.5,0.33333333333333337,0.33333333333333337
606,34,0,2,Morning,0.33333333333333337,0.0,0.0,1.0,1.0,0.33333333333333337,0.33333333333333337
607,56,1,2,Evening,0.6666666666666666,0.33333333333333337,0.9999999999999999,1.0,0.0,0.33333333333333337,0.33333333333333337
608,29,0,2,Morning,0.0,0.33333333333333337,0.9999999999999999,0.5,0.0,0.6666666666666666,0.6666666666666666
609,43,0,2,Afternoon,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.75,1.0,0.9999999999999999,0.9999999999999999
610,25,0,2,Afternoon,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.9999999999999999,0.0
611,49,1,0,Night,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.25,1.0,0.9999999999999999,0.6666666666666666
612,42,0,0,Evening,0.33333333333333337,0.0,0.6666666666666666,0.5,1.0,0.9999999999999999,0.9999999999999999
613,43,0,0,Night,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.25,0.5,0.9999999999999999,0.9999999999999999
614,50,0,2,Evening,0.33333333333333337,0.9999999999999999,0.6666666666666666,1.0,1.0,0.6666666666666666,0.9999999999999999
615,44,0,2,Afternoon,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.5,1.0,0.33333333333333337,0.6666666666666666
616,19,0,2,Evening,0.9999999999999999,0.33333333333333337,0.0,1.0,1.0,0.6666666666666666,0.33333333333333337
617,50,1,2,Night,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.75,1.0,0.6666666666666666,0.9999999999999999
618,53,1,2,Morning,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.25,0.5,0.9999999999999999,0.9999999999999999
619,18,0,0,Evening,0.6666666666666666,0.0,0.33333333333333337,0.5,1.0,0.9999999999999999,0.33333333333333337
620,44,0,2,Evening,0.9999999999999999,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.9999999999999999
621,37,0,2,Evening,0.6666666666666666,0.9999999999999999,0.9999999999999999,1.0,1.0,0.9999999999999999,0.6666666666666666
622,48,1,0,Morning,0.0,0.0,0.9999999999999999,0.75,0.0,0.33333333333333337,0.9999999999999999
623,48,0,2,Night,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.25,1.0,0.33333333333333337,0.9999999999999999
624,45,0,0,Night,0.9999999999999999,0.9999999999999999,0.6666666666666666,0.25,0.5,0.33333333333333337,0.9999999999999999
625,25,0,2,Morning,0.9999999999999999,0.0,0.33333333333333337,0.25,1.0,0.9999999999999999,0.33333333333333337
626,31,1,2,Morning,0.33333333333333337,0.33333333333333337,0.0,0.5,1.0,0.6666666666666666,0.6666666666666666
627,22,1,1,Night,0.33333333333333337,0.6666666666666666,0.0,0.0,1.0,0.33333333333333337,0.33333333333333337
628,24,1,0,Evening,0.6666666666666666,0.0,0.33333333333333337,0.75,0.5,0.9999999999999999,0.9999999999999999
629,38,0,0,Afternoon,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.75,1.0,0.0,0.9999999999999999
630,57,0,0,Afternoon,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.25,1.0,0.6666666666666666,0.9999999999999999
631,25,1,1,Night,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,0.33333333333333337
632,50,1,0,Morning,0.6666666666666666,0.9999999999999999,0.9999999999999999,0.5,0.5,0.6666666666666666,0.33333333333333337
633,43,0,2,Morning,0.6666666666666666,0.33333333333333337,0.9999999999999999,0.75,1.0,0.0,0.9999999999999999
634,45,1,2,Night,0.9999999999999999,0.6666666666666666,0.33333333333333337,1.0,1.0,0.0,0.9999999999999999
635,39,0,0,Afternoon,0.9999999999999999,0.0,0.0,0.5,0.5,0.33333333333333337,0.9999999999999999
636,57,0,0,Morning,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.25,1.0,0.6666666666666666,0.9999999999999999
637,18,0,0,Morning,0.9999999999999999,0.0,0.33333333333333337,0.75,1.0,0.9999999999999999,0.0
638,37,0,2,Morning,0.9999999999999999,0.6666666666666666,0.9999999999999999,1.0,1.0,0.6666666666666666,0.9999999999999999
639,28,0,0,Night,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.75,1.0,0.0,0.33333333333333337
640,54,0,0,Afternoon,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.5,1.0,0.9999999999999999,0.9999999999999999
641,49,0,0,Morning,0.0,0.6666666666666666,0.33333333333333337,0.75,1.0,0.33333333333333337,0.6666666666666666
642,44,0,2,Night,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.5,1.0,0.33333333333333337,0.9999999999999999
643,53,0,2,Afternoon,0.0,0.0,0.9999999999999999,0.25,1.0,0.6666666666666666,0.9999999999999999
644,38,1,1,Evening,0.9999999999999999,0.33333333333333337,0.0,0.25,0.0,0.0,0.33333333333333337
645,44,0,1,Morning,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.0,0.5,0.33333333333333337,0.9999999999999999
646,18,1,0,Evening,0.0,0.6666666666666666,0.9999999999999999,0.75,0.0,0.33333333333333337,0.6666666666666666
647,47,0,1,Evening,0.9999999999999999,0.0,0.9999999999999999,0.25,0.0,0.0,0.9999999999999999
648,38,1,1,Morning,0.0,0.0,0.6666666666666666,0.5,0.0,0.6666666666666666,0.9999999999999999
649,27,0,2,Afternoon,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.5,1.0,0.33333333333333337,0.6666666666666666
650,40,0,0,Evening,0.9999999999999999,0.0,0.9999999999999999,0.75,0.0,0.6666666666666666,0.0
651,31,1,2,Evening,0.0,0.33333333333333337,0.9999999999999999,1.0,0.5,0.33333333333333337,0.33333333333333337
652,37,0,0,Evening,0.6666666666666666,0.6666666666666666,0.9999999999999999,0.25,1.0,0.0,0.0
653,57,0,0,Evening,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5,1.0,0.6666666666666666,0.6666666666666666
654,33,0,2,Afternoon,0.9999999999999999,0.6666666666666666,0.33333333333333337,1.0,1.0,0.9999999999999999,0.6666666666666666
655,21,1,2,Morning,0.6666666666666666,0.6666666666666666,0.0,0.75,1.0,0.6666666666666666,0.0
656,20,0,0,Morning,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,1.0,0.9999999999999999,0.33333333333333337
657,31,0,2,Morning,0.9999999999999999,0.6666666666666666,0.6666666666666666,1.0,1.0,0.33333333333333337,0.9999999999999999
658,27,1,2,Evening,0.0,0.9999999999999999,0.6666666666666666,0.75,0.5,0.9999999999999999,0.33333333333333337
659,47,0,2,Morning,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.75,1.0,0.6666666666666666,0.9999999999999999
660,48,1,1,Morning,0.33333333333333337,0.0,0.6666666666666666,0.5,0.0,0.33333333333333337,0.9999999999999999
661,44,1,2,Morning,0.9999999999999999,0.9999999999999999,0.6666666666666666,1.0,1.0,0.33333333333333337,0.33333333333333337
662,42,1,2,Night,0.33333333333333337,0.6666666666666666,0.9999999999999999,0.25,1.0,0.33333333333333337,0.9999999999999999
663,22,0,1,Night,0.9999999999999999,0.0,0.6666666666666666,0.0,1.0,0.9999999999999999,0.9999999999999999
664,27,0,2,Evening,0.9999999999999999,0.0,0.9999999999999999,1.0,1.0,0.33333333333333337,0.6666666666666666
665,36,1,2,Night,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.75,0.5,0.9999999999999999,0.9999999999999999
666,19,0,2,Evening,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.75,1.0,0.9999999999999999,0.33333333333333337
667,34,1,2,Night,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.5,1.0,0.9999999999999999,0.6666666666666666
668,19,0,0,Afternoon,0.0,0.0,0.9999999999999999,0.5,0.0,0.33333333333333337,0.0
669,41,1,2,Afternoon,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.5,1.0,0.9999999999999999,0.9999999999999999
670,24,1,2,Night,0.9999999999999999,0.6666666666666666,0.33333333333333337,1.0,1.0,0.9999999999999999,0.0
671,35,1,2,Afternoon,0.33333333333333337,0.9999999999999999,0.9999999999999999,0.75,1.0,0.6666666666666666,0.6666666666666666
672,35,0,2,Morning,0.33333333333333337,0.9999999999999999,0.9999999999999999,1.0,1.0,0.33333333333333337,0.33333333333333337
673,47,0,2,Morning,0.9999999999999999,0.6666666666666666,0.33333333333333337,1.0,0.5,0.33333333333333337,0.6666666666666666
674,43,1,0,Evening,0.33333333333333337,0.0,0.9999999999999999,0.5,0.0,0.6666666666666666,0.6666666666666666
675,23,1,0,Night,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.25,0.5,0.0,0.33333333333333337
676,45,1,0,Night,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.25,1.0,0.9999999999999999,0.33333333333333337
677,24,0,2,Night,0.9999999999999999,0.0,0.9999999999999999,0.75,1.0,0.33333333333333337,0.33333333333333337
678,49,1,2,Morning,0.9999999999999999,0.33333333333333337,0.9999999999999999,0.75,0.5,0.0,0.9999999999999999
679,57,1,0,Evening,0.0,0.0,0.9999999999999999,0.5,0.5,0.9999999999999999,0.6666666666666666
680,56,0,2,Evening,0.0,0.33333333333333337,0.33333333333333337,0.75,1.0,0.9999999999999999,0.9999999999999999
681,26,0,2,Evening,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.5,1.0,0.33333333333333337,0.9999999999999999
682,33,0,0,Afternoon,0.9999999999999999,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.33333333333333337
683,57,0,0,Evening,0.33333333333333337,0.9999999999999999,0.33333333333333337,1.0,1.0,0.9999999999999999,0.9999999999999999
684,22,0,2,Night,0.33333333333333337,0.0,0.0,0.75,1.0,0.9999999999999999,0.33333333333333337
685,40,0,0,Night,0.9999999999999999,0.33333333333333337,0.33333333333333337,0.75,0.5,0.6666666666666666,0.0
686,55,1,2,Night,0.9999999999999999,0.0,0.6666666666666666,0.75,1.0,0.0,0.9999999999999999
